book,bookLabel,authorLabel,genres,firstPublication,sco_uri
http://www.wikidata.org/entity/Q9137771,A Chance Acquaintance,William Dean Howells,,1873-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/howells-chance-acquaintance/
http://www.wikidata.org/entity/Q2931240,A Pair of Blue Eyes,Thomas Hardy,novel,1873-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-pair-blue-eyes/
http://www.wikidata.org/entity/Q19100181,Literature and Dogma,Matthew Arnold,,,https://shakespeareandco.princeton.edu/books/arnold-literature-dogma/
http://www.wikidata.org/entity/Q8034531,Work: A Story of Experience,Louisa May Alcott,autobiographical novel,1873-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/alcott-work-story-experience/
http://www.wikidata.org/entity/Q4659474,A Short History of the English People,John Richard Green,,1874-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/green-short-history-english/
http://www.wikidata.org/entity/Q5642996,Far from the Madding Crowd,Thomas Hardy,,1874-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-far-madding-crowd/
http://www.wikidata.org/entity/Q210784,The Idiot,Fyodor Dostoyevsky,existentialist novel,1869-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dostoyevsky-idiot/
http://www.wikidata.org/entity/Q4877410,Beauchamp's Career,George Meredith,political novel,1875-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/meredith-beauchamps-career/
http://www.wikidata.org/entity/Q3079804,Roderick Hudson,Henry James,Bildungsroman,1875-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-roderick-hudson/
http://www.wikidata.org/entity/Q552238,Daniel Deronda,George Eliot,novel,1876-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/eliot-daniel-deronda/
http://www.wikidata.org/entity/Q7368002,Rose in Bloom,Louisa May Alcott,novel,1876-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/alcott-rose-bloom/
http://www.wikidata.org/entity/Q326914,The Adventures of Tom Sawyer,Mark Twain,narration;narration;children's literature;children's literature;Bildungsroman;adventure novel;Bildungsroman;adventure novel,1876-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/twain-adventures-tom-sawyer/
http://www.wikidata.org/entity/Q2661231,The Hand of Ethelberta,Thomas Hardy,novel,,https://shakespeareandco.princeton.edu/books/hardy-hand-ethelberta/
http://www.wikidata.org/entity/Q1079681,The Hunting of the Snark,Lewis Carroll,nonsense verse,1876-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carroll-hunting-snark/
http://www.wikidata.org/entity/Q7758216,The Prime Minister,Anthony Trollope,novel,1875-11-01 00:00:00,https://shakespeareandco.princeton.edu/books/trollope-prime-minister/
http://www.wikidata.org/entity/Q147787,Anna Karenina,Leo Tolstoy,realist novel,1877-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/tolstoy-anna-karenina/
http://www.wikidata.org/entity/Q19077864,The American,Henry James,,,https://shakespeareandco.princeton.edu/books/james-american/
http://www.wikidata.org/entity/Q7776272,The Wreck of the Grosvenor,William Clark Russell,novel,,https://shakespeareandco.princeton.edu/books/russell-wreck-grosvenor/
http://www.wikidata.org/entity/Q1364539,"Human, All Too Human",Friedrich Nietzsche,philosophy,1878-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/nietzsche-human-human/
http://www.wikidata.org/entity/Q16936995,The Leavenworth Case,Anna Katharine Green,novel,1878-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/green-leavenworth-case/
http://www.wikidata.org/entity/Q141568,The Return of the Native,Thomas Hardy,novel,1878-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-return-native/
http://www.wikidata.org/entity/Q3080495,Watch and Ward,Henry James,novel,1878-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-watch-ward/
http://www.wikidata.org/entity/Q574887,Daisy Miller,Henry James,,1879-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-daisy-miller/
http://www.wikidata.org/entity/Q7731638,The Egoist,George Meredith,novel,,https://shakespeareandco.princeton.edu/books/meredith-egoist/
http://www.wikidata.org/entity/Q7767953,The Tale of Chloe,George Meredith,novel,,https://shakespeareandco.princeton.edu/books/meredith-tale-chloe/
http://www.wikidata.org/entity/Q10202,Travels with a Donkey in the Cévennes,Robert Louis Stevenson,travel book,1879-06-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-travels-donkey-vennes/
http://www.wikidata.org/entity/Q2992478,Confidence,Henry James,novel,1879-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-confidence/
http://www.wikidata.org/entity/Q1138346,Nana,Émile Zola,novel,1880-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/zola-nana/
http://www.wikidata.org/entity/Q183157,The Brothers Karamazov,Fyodor Dostoyevsky,serialized fiction;existentialist novel,1880-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dostoyevsky-brothers-karamazov/
http://www.wikidata.org/entity/Q2363473,The Trumpet-Major,Thomas Hardy,historical novel,,https://shakespeareandco.princeton.edu/books/hardy-trumpet-major/
http://www.wikidata.org/entity/Q19113362,Uncle Remus: His Songs and His Sayings,Joel Chandler Harris,,,https://shakespeareandco.princeton.edu/books/harris-uncle-remus-songs/
http://www.wikidata.org/entity/Q1548029,Washington Square,Henry James,novel,1880-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-washington-square/
http://www.wikidata.org/entity/Q4658314,A Modern Instance,William Dean Howells,novel,1882-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/howells-modern-instance/
http://www.wikidata.org/entity/Q17002120,Dr. Breen's Practice,William Dean Howells,novel,,https://shakespeareandco.princeton.edu/books/howells-dr-breens-practice/
http://www.wikidata.org/entity/Q6240780,John Inglesant,Joseph Henry Shorthouse,novel,1881-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shorthouse-john-inglesant/
http://www.wikidata.org/entity/Q861017,The Portrait of a Lady,Henry James,novel,1881-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-portrait-lady/
http://www.wikidata.org/entity/Q6002441,Imaginary Conversations,Walter Savage Landor,,,https://shakespeareandco.princeton.edu/books/landor-imaginary-conversations/
http://www.wikidata.org/entity/Q6393254,Kept in the Dark,Anthony Trollope,novel,,https://shakespeareandco.princeton.edu/books/trollope-kept-dark/
http://www.wikidata.org/entity/Q51334549,Mademoiselle Fifi,Guy de Maupassant,,1898-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/maupassant-mademoiselle-fifi/
http://www.wikidata.org/entity/Q3234271,New Arabian Nights,Robert Louis Stevenson,short story,1882-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-new-arabian-nights/
http://www.wikidata.org/entity/Q3232887,The Merry Men and Other Tales and Fables,Robert Louis Stevenson,short story,1887-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-merry-men-tales/
http://www.wikidata.org/entity/Q7859431,Two on a Tower,Thomas Hardy,novel,1882-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-two-tower/
http://www.wikidata.org/entity/Q57317014,George Sand,Bertha Thomas,,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/thomas-george-sand/
http://www.wikidata.org/entity/Q7766827,The Story of an African Farm,Olive Schreiner,novel,1883-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/schreiner-story-african-farm/
http://www.wikidata.org/entity/Q7836097,Travels in Arabia Deserta,Charles Montagu Doughty,,,https://shakespeareandco.princeton.edu/books/doughty-travels-arabia-deserta/
http://www.wikidata.org/entity/Q185118,Treasure Island,Robert Louis Stevenson,adventure novel;coming-of-age story;sea adventure novel,1883-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-treasure-island/
http://www.wikidata.org/entity/Q19216360,Letters of Jane Austen,Jane Austen,,,https://shakespeareandco.princeton.edu/books/austen-letters-jane-austen/
http://www.wikidata.org/entity/Q7714948,The Author of Beltraffio,Henry James,short story,1884-07-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-author-beltraffio/
http://www.wikidata.org/entity/Q1217608,The Wild Duck,Henrik Ibsen,,1884-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ibsen-wild-duck/
http://www.wikidata.org/entity/Q74456647,A Child's Garden of Verses,Robert Louis Stevenson,,1885-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-childs-garden-verses/
http://www.wikidata.org/entity/Q5271362,Diana of the Crossways,George Meredith,novel,,https://shakespeareandco.princeton.edu/books/meredith-diana-crossways/
http://www.wikidata.org/entity/Q5477441,Marius the Epicurean,Walter Pater,historical novel;philosophical novel,1885-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/pater-marius-epicurean/
http://www.wikidata.org/entity/Q2068990,Prince Otto,Robert Louis Stevenson,novel,1885-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-prince-otto/
http://www.wikidata.org/entity/Q7760892,The Rise of Silas Lapham,William Dean Howells,novel,1885-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/howells-rise-silas-lapham/
http://www.wikidata.org/entity/Q5048723,Cashel Byron's Profession,George Bernard Shaw,novel,,https://shakespeareandco.princeton.edu/books/shaw-cashel-byrons-profession/
http://www.wikidata.org/entity/Q16386329,Indian Summer,William Dean Howells,,1886-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/howells-indian-summer/
http://www.wikidata.org/entity/Q2349094,Kidnapped,Robert Louis Stevenson,children's literature;fiction;historical novel;adventure novel,1886-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-kidnapped/
http://www.wikidata.org/entity/Q387480,Little Lord Fauntleroy,Frances Hodgson Burnett,children's novel,1885-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/burnett-little-lord-fauntleroy/
http://www.wikidata.org/entity/Q2343169,The Mayor of Casterbridge,Thomas Hardy,novel,1886-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-mayor-casterbridge/
http://www.wikidata.org/entity/Q3211932,The Princess Casamassima,Henry James,novel,1886-10-22 00:00:00,https://shakespeareandco.princeton.edu/books/james-princess-casamassima/
http://www.wikidata.org/entity/Q6815614,Memories and Portraits,Robert Louis Stevenson,essay collection,1887-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-memories-portraits/
http://www.wikidata.org/entity/Q640513,She: A History of Adventure,H. Rider Haggard,Lost World fiction;speculative fiction novel;Gothic fiction;adventure novel,1887-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/haggard-history-adventure/
http://www.wikidata.org/entity/Q2254480,The Woodlanders,Thomas Hardy,novel,1887-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-woodlanders/
http://www.wikidata.org/entity/Q2362409,The Aspern Papers,Henry James,novel;novella,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-aspern-papers/
http://www.wikidata.org/entity/Q797466,The Happy Prince and Other Tales,Oscar Wilde,short story,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wilde-happy-prince-tales/
http://www.wikidata.org/entity/Q7746978,The Lesson of the Master,Henry James,novella,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-lesson-master/
http://www.wikidata.org/entity/Q3616152,The Reverberator,Henry James,novel,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-reverberator/
http://www.wikidata.org/entity/Q7979316,Wee Willie Winkie and Other Child Stories,Rudyard Kipling,,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-wee-willie-winkie/
http://www.wikidata.org/entity/Q848612,A Connecticut Yankee in King Arthur's Court,Mark Twain,science fiction;humour;satire;speculative fiction novel;science fiction novel;alternate history novel;satirical novel;speculative fiction,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/twain-connecticut-yankee-king/
http://www.wikidata.org/entity/Q669694,A Doll's House,Henrik Ibsen,drama,1879-12-21 00:00:00,https://shakespeareandco.princeton.edu/books/ibsen-dolls-house/
http://www.wikidata.org/entity/Q52848307,Fabian Essays in Socialism,,,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/shaw-fabian-essays-socialism/
http://www.wikidata.org/entity/Q1632505,Sylvie and Bruno,Lewis Carroll,speculative fiction novel,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carroll-sylvie-bruno/
http://www.wikidata.org/entity/Q1214091,The Kreutzer Sonata,Leo Tolstoy,historical novel;romance novel;short novel;novella,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/tolstoy-kreutzer-sonata/
http://www.wikidata.org/entity/Q2615930,The Master of Ballantrae,Robert Louis Stevenson,historical novel;adventure novel,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-master-ballantrae/
http://www.wikidata.org/entity/Q4449924,The Mystery of Cloomber,Arthur Conan Doyle,speculative fiction novel,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/doyle-mystery-cloomber/
http://www.wikidata.org/entity/Q3548866,The Wrong Box,Robert Louis Stevenson,black comedy;novel,1889-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stevenson-wrong-box/
http://www.wikidata.org/entity/Q1296318,Twilight of the Idols,Friedrich Nietzsche,philosophy;essay,1888-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/nietzsche-twilight-idols/
http://www.wikidata.org/entity/Q4657268,A Hazard of New Fortunes,William Dean Howells,novel,1890-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/howells-hazard-new-fortunes/
http://www.wikidata.org/entity/Q3221974,The Crime of Sylvestre Bonnard,Anatole France,novel,1881-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/france-crime-sylvestre-bonnard/
http://www.wikidata.org/entity/Q3659366,The Tragic Muse,Henry James,novel,1890-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/james-tragic-muse/
http://www.wikidata.org/entity/Q81724988,A Group of Noble Dames,Thomas Hardy,,1903-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hardy-group-noble-dames/
http://www.wikidata.org/entity/Q16514005,Diary of a Pilgrimage,Jerome K. Jerome,novel,1891-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/jerome-diary-pilgrimage/
http://www.wikidata.org/entity/Q1559656,Gösta Berlings Saga,Selma Lagerlöf,novel,1891-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lagerlof-gosta-berlings-saga/
http://www.wikidata.org/entity/Q63751171,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q176465,Hedda Gabler,Henrik Ibsen,,1890-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q78928074,Hedda Gabler,Henrik Ibsen,,1987-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q64373906,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q60004976,Hedda Gabler,Henrik Ibsen,,t1021342447,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q73048517,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q63967646,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q63119557,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q84177727,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q82452585,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
http://www.wikidata.org/entity/Q82458932,Hedda Gabler,Henrik Ibsen,drama,,https://shakespeareandco.princeton.edu/books/ibsen-hedda-gabler/
