uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated,id,exceptional_types,exceptional_counts,original_uri
richardson-revolving-lights-pilgrimage,Revolving Lights (Pilgrimage 7),"Richardson, Dorothy M.",,,,,,1923.0,Book,False,https://archive.org/details/revolvinglights00richuoft/mode/2up,,,16,15,1,1923;1924;1927;1931;1934;1935;1936;1937;1939;1941,2020-05-14T16:40:15+00:00,richardson-revolving-lights-pilgrimage,['overborrows'],[6],https://shakespeareandco.princeton.edu/books/richardson-revolving-lights-pilgrimage/
bennett-riceyman-steps,Riceyman Steps,"Bennett, Arnold",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.93506,,,8,8,0,1923;1924;1934;1939,2021-11-08T05:13:26.192049+00:00,bennett-riceyman-steps,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/bennett-riceyman-steps/
andreyev-samson-chains-posthumous,Samson in Chains: Posthumous Tragedy,"Andreyev, Leonid",,"Bernstein, Herman",,,,1923.0,Book,False,https://archive.org/details/samsoninchainspo00andruoft/page/n7/mode/2up,,,1,1,0,1923;1924,2021-11-07T01:35:10.122102+00:00,andreyev-samson-chains-posthumous,,0,https://shakespeareandco.princeton.edu/books/andreyev-samson-chains-posthumous/
craig-scene,Scene,"Craig, Edward Gordon",,,,,,1923.0,Book,False,,,,1,1,0,1941,2020-04-30T19:40:15+00:00,craig-scene,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/craig-scene/
santayana-scepticism-animal-faith,Scepticism and Animal Faith: Introduction to a System of Philosophy,"Santayana, George",,,,,,1923.0,Book,False,https://archive.org/details/scepticismandani00santuoft/page/n5/mode/2up,,,1,1,0,1923,2020-08-01T01:43:38+00:00,santayana-scepticism-animal-faith,,0,https://shakespeareandco.princeton.edu/books/santayana-scepticism-animal-faith/
stern-smoke-rings,Smoke Rings,"Stern, G. B.",,,,,,1923.0,Book,False,,,,2,2,0,1926;1927,2020-04-30T19:40:21+00:00,stern-smoke-rings,,0,https://shakespeareandco.princeton.edu/books/stern-smoke-rings/
mckenna-soliloquy,Soliloquy: A Novel,"McKenna, Stephen",,,,,,1923.0,Book,False,https://archive.org/details/soliloquynovel00mcke/page/n6/mode/2up,,,1,1,0,1925,2020-04-30T19:40:18+00:00,mckenna-soliloquy,,0,https://shakespeareandco.princeton.edu/books/mckenna-soliloquy/
raleigh-authors-collection-literary,"Some Authors: A Collection of Literary Essays, 1896 – 1916",,"Raleigh, Walter Alexander",,,,,1923.0,Book,False,https://archive.org/details/someauthorscolle00raleuoft/mode/2up,,,2,2,0,1924;1925,2020-06-25T13:43:20+00:00,raleigh-authors-collection-literary,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/raleigh-authors-collection-literary/
villard-newspapers-newspaper-men,Some Newspapers and Newspaper-Men,"Villard, Oswald Garrison",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.60609,,,2,1,0,1932,2021-11-05T03:28:01.546102+00:00,villard-newspapers-newspaper-men,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/villard-newspapers-newspaper-men/
butts-speed-plough-stories,Speed the Plough and Other Stories,"Butts, Mary",,,,,,1923.0,Book,False,,,,2,2,0,1923,2020-06-29T01:07:03+00:00,butts-speed-plough-stories,,0,https://shakespeareandco.princeton.edu/books/butts-speed-plough-stories/
williams-spring,Spring and All,"Williams, William Carlos",,,,,,1923.0,Book,False,https://archive.org/details/spring_and_all,,,6,6,0,1929;1933;1926;1927,2020-06-25T19:44:57+00:00,williams-spring,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/williams-spring/
chesterton-st-francis-assisi,St. Francis of Assisi,"Chesterton, G. K.",,,,,,1923.0,Book,False,https://archive.org/details/francisofassisi00chesuoft,,,1,1,0,1934,2020-07-20T00:55:58+00:00,chesterton-st-francis-assisi,,0,https://shakespeareandco.princeton.edu/books/chesterton-st-francis-assisi/
dos-passos-streets-night,Streets of Night,"Dos Passos, John",,,,,,1923.0,Book,False,https://archive.org/details/streetsofnight00dosp/page/n9/mode/2up,,,5,5,0,1925;1926;1927,2021-11-04T22:53:15.011720+00:00,dos-passos-streets-night,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/dos-passos-streets-night/
lawrence-studies-classic-american,Studies in Classic American Literature,"Lawrence, D. H.",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.55527/page/n5/mode/2up,,,2,2,0,1925;1926,2020-08-13T13:09:42+00:00,lawrence-studies-classic-american,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/lawrence-studies-classic-american/
conrad-suspense,Suspense,"Conrad, Joseph",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.235625/page/n5/mode/2up,,,4,4,0,1926;1927,2020-06-03T03:28:36+00:00,conrad-suspense,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/conrad-suspense/
loving-ten-minute-plays,Ten Minute Plays,,"Loving, Pierre",,,,,1923.0,Book,False,,,,5,5,0,1924;1925;1926;1936;1938;1945,2020-04-30T19:40:21+00:00,loving-ten-minute-plays,"['overborrows', 'post1942_events']","[2, 1]",https://shakespeareandco.princeton.edu/books/loving-ten-minute-plays/
fausset-tennyson-modern-portrait,Tennyson: A Modern Portrait,"Fausset, Hugh I'Anson",,,,,,1923.0,Book,False,https://archive.org/details/tennysonmodernpo00faus/page/n7/mode/2up,,,4,4,0,1940;1941,2021-11-04T03:44:41.255202+00:00,fausset-tennyson-modern-portrait,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/fausset-tennyson-modern-portrait/
russell-abc-atoms,The ABC of Atoms,"Russell, Bertrand",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.76106/page/n5/mode/2up,,,2,2,0,1924,2020-05-14T22:57:41+00:00,russell-abc-atoms,,0,https://shakespeareandco.princeton.edu/books/russell-abc-atoms/
wilson-able-mclaughlins,The Able McLaughlins,"Wilson, Margaret",,,,,,1923.0,Book,False,https://archive.org/details/ablemac00wils,,,1,1,0,1924,2020-07-24T19:31:09+00:00,wilson-able-mclaughlins,,0,https://shakespeareandco.princeton.edu/books/wilson-able-mclaughlins/
langdon-babylonian-epic-creation,The Babylonian Epic of Creation: Restored from the Recently Recovered Tablets of Aššur,"Langdon, Stephen Herbert",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.529777,,,2,2,0,1938;1939,2021-03-03T02:30:58+00:00,langdon-babylonian-epic-creation,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/langdon-babylonian-epic-creation/
coppard-black-dog-stories,The Black Dog and Other Stories,"Coppard, A. E.",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.225850/page/n1/mode/2up,,,4,4,0,1932;1924;1935,2021-03-28T20:08:19+00:00,coppard-black-dog-stories,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/coppard-black-dog-stories/
van-vechten-blind-bow-boy,The Blind Bow-Boy,"Van Vechten, Carl",,,,,,1923.0,Book,False,https://archive.org/details/blindbowboy00vanv/page/n9/mode/2up,,,5,5,0,1936;1923;1924;1925,2021-03-28T20:25:11+00:00,van-vechten-blind-bow-boy,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/van-vechten-blind-bow-boy/
fletcher-charing-cross-mystery,The Charing Cross Mystery,"Fletcher, Joseph Smith",,,,,,1923.0,Book,False,,,,1,1,0,1924,2020-04-30T19:40:21+00:00,fletcher-charing-cross-mystery,,0,https://shakespeareandco.princeton.edu/books/fletcher-charing-cross-mystery/
saintsbury-collected-essays-papers,"The Collected Essays and Papers of George Saintsbury, 1875 – 1920","Saintsbury, George",,,,,,1923.0,Book,False,,Vol. 1 Essays in English Literature;Vol. 2 Essays in English Literature;Vol. 3 Miscellaneous Essays;Vol. 4 Essays in French Literature,,3,3,0,1928;1924,2020-06-24T23:08:26+00:00,saintsbury-collected-essays-papers,,0,https://shakespeareandco.princeton.edu/books/saintsbury-collected-essays-papers/
dreiser-color-great-city,The Color of a Great City,"Dreiser, Theodore",,,,,,1923.0,Book,False,https://archive.org/details/colorofgreatcity00drei_0/page/n9/mode/2up,,,7,6,1,1924;1931;1935;1936;1941,2020-06-06T17:33:42+00:00,dreiser-color-great-city,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/dreiser-color-great-city/
ellis-dance-life,The Dance of Life,"Ellis, Havelock",,,,,,1923.0,Book,False,https://archive.org/details/danceoflife00elli_1/page/n5/mode/2up,,,10,9,0,1923;1924;1925;1926;1927;1930,2021-05-02T01:16:40+00:00,ellis-dance-life,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/ellis-dance-life/
radiguet-devil-flesh,The Devil in the Flesh,"Radiguet, Raymond",,,,,,1923.0,Book,False,,,,3,2,1,1932;1933,2020-06-29T03:08:23+00:00,radiguet-devil-flesh,,0,https://shakespeareandco.princeton.edu/books/radiguet-devil-flesh/
collins-doctor-looks-literature,The Doctor Looks at Literature: Psychological Studies of Life and Letters,"Collins, Joseph",,,,,,1923.0,Book,False,https://archive.org/details/doctorlooksatlit00coll/page/n7/mode/2up,,,3,3,0,1926;1935,2020-08-13T12:57:40+00:00,collins-doctor-looks-literature,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/collins-doctor-looks-literature/
vaerting-dominant-sex-study,The Dominant Sex: A Study in the Sociology of Sex Differentiation,"Vaerting, Mathilde;Vaerting, Mathias",,"Paul, Cedar;Paul, Eden",,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.200388/page/n5/mode/2up,,,3,3,0,1929;1926;1935,2020-05-16T01:15:04+00:00,vaerting-dominant-sex-study,,0,https://shakespeareandco.princeton.edu/books/vaerting-dominant-sex-study/
mansfield-doves-nest-stories,The Doves' Nest and Other Stories,"Mansfield, Katherine",,,,,,1923.0,Book,False,https://archive.org/details/dovesnestotherst00mans/page/n7/mode/2up,,,14,14,0,1923;1924;1927;1928;1929;1930;1934;1936;1937,2020-08-23T19:54:30+00:00,mansfield-doves-nest-stories,['overborrows'],[5],https://shakespeareandco.princeton.edu/books/mansfield-doves-nest-stories/
kaye-smith-end-house-alard,The End of the House of Alard,"Kaye-Smith, Sheila",,,,,,1923.0,Book,False,https://archive.org/details/endofhouseofalar00kaye/page/n7/mode/2up,,,6,6,0,1928;1947;1924;1941,2021-05-25T21:14:14+00:00,kaye-smith-end-house-alard,"['post1942_events', 'sunday_shopers']","[1, 1]",https://shakespeareandco.princeton.edu/books/kaye-smith-end-house-alard/
bramah-eyes-max-carrados,The Eyes of Max Carrados,"Bramah, Ernest",,,,,,1923.0,Book,False,https://archive.org/details/eyesofmaxcarrado00erne/page/n5/mode/2up,,,2,2,0,1924;1925,2021-06-05T21:48:39+00:00,bramah-eyes-max-carrados,,0,https://shakespeareandco.princeton.edu/books/bramah-eyes-max-carrados/
hardy-famous-tragedy-queen,The Famous Tragedy of the Queen of Cornwall at Tintagel in Lyonnesse,"Hardy, Thomas",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.247453/page/n3/mode/2up,,,1,1,0,1924,2020-05-25T20:00:01+00:00,hardy-famous-tragedy-queen,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hardy-famous-tragedy-queen/
gorgolini-fascist-movement-italy,The Fascist Movement in Italian Life,"Gorgolini, Pietro",,"Petre, M. D.","Mussolini, Benito",,,1923.0,Book,False,https://archive.org/details/fascistmovementi00gorguoft/page/2/mode/2up,,,1,1,0,1926,2021-11-16T16:41:20.975304+00:00,gorgolini-fascist-movement-italy,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/gorgolini-fascist-movement-italy/
hecht-florentine-dagger-novel,The Florentine Dagger: A Novel for Amateur Detectives,"Hecht, Ben",,,,,,1923.0,Book,False,https://archive.org/details/florentinedagger00hech/page/n7/mode/2up,,,1,1,0,1937,2021-06-16T02:45:52+00:00,hecht-florentine-dagger-novel,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hecht-florentine-dagger-novel/
firbank-flower-beneath-foot,The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi and the Times in Which She Lived,"Firbank, Ronald",,,,,,1923.0,Book,False,https://archive.org/details/flowerbeneathfoo01firb/page/n9/mode/2up,,,10,10,0,1923;1930;1934;1935;1937;1939;1940;1942,2021-06-16T02:46:53+00:00,firbank-flower-beneath-foot,"['overborrows', 'post1942_events']","[7, 1]",https://shakespeareandco.princeton.edu/books/firbank-flower-beneath-foot/
williams-great-american-novel,The Great American Novel,"Williams, William Carlos",,,,,,1923.0,Book,False,https://archive.org/details/greatamericannov01will/page/n7/mode/2up,,,5,5,0,1928;1939;1926;1927,2021-06-22T02:55:49+00:00,williams-great-american-novel,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/williams-great-american-novel/
oneill-hairy-ape,The Hairy Ape,"O'Neill, Eugene",,,,,,1923.0,Book,False,https://archive.org/details/dli.bengal.10689.9234,,,14,14,0,1923;1924;1925;1926;1930;1932;1936;1937;1938;1940,2020-07-05T03:24:07+00:00,oneill-hairy-ape,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/oneill-hairy-ape/
lee-handling-words-studies,The Handling of Words and Other Studies in Literary Psychology,"Lee, Vernon",,,,,,1923.0,Book,False,https://archive.org/details/handlingofwordso0000leev/page/n5/mode/2up,,,4,4,0,1928;1923;1924,2021-06-23T00:46:11+00:00,lee-handling-words-studies,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/lee-handling-words-studies/
tatchell-happy-traveller-book,The Happy Traveller: A Book for Poor Men,"Tatchell, Frank",,,,,,1923.0,Book,False,https://archive.org/details/dli.granth.87558,,,1,1,0,1923;1924,2021-06-23T00:53:04+00:00,tatchell-happy-traveller-book,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/tatchell-happy-traveller-book/
millay-harp-weaver-poems,The Harp-Weaver and Other Poems,"Millay, Edna St. Vincent",,,,,,1923.0,Book,False,https://archive.org/details/harpweaverotherp01mill/page/n5/mode/2up,,,5,5,0,1924;1926;1927;1933;1935;1940,2021-06-23T00:57:27+00:00,millay-harp-weaver-poems,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/millay-harp-weaver-poems/
gwynn-history-ireland,The History of Ireland,"Gwynn, Stephen Lucius",,,,,,1923.0,Book,False,https://archive.org/details/historyofireland000217mbp,,,2,2,0,1937;1927,2021-07-04T21:45:30+00:00,gwynn-history-ireland,,0,https://shakespeareandco.princeton.edu/books/gwynn-history-ireland/
beresford-imperturbable-duchess-stories,The Imperturbable Duchess and Other Stories,"Beresford, J. D.",,,,,,1923.0,Book,False,,,,4,4,0,1929;1923;1925,2020-04-30T19:40:16+00:00,beresford-imperturbable-duchess-stories,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/beresford-imperturbable-duchess-stories/
fletcher-kang-vase,The Kang-He Vase,"Fletcher, Joseph Smith",,,,,,1923.0,Book,False,,,,3,3,0,1931;1932;1925,2020-04-30T19:40:18+00:00,fletcher-kang-vase,,0,https://shakespeareandco.princeton.edu/books/fletcher-kang-vase/
kennedy-ladies-lyndon,The Ladies of Lyndon,"Kennedy, Margaret",,,,,,1923.0,Book,False,,,,10,10,0,1925;1926;1927;1930;1931;1935;1937,2020-04-30T19:40:15+00:00,kennedy-ladies-lyndon,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/kennedy-ladies-lyndon/
lawrence-ladybird,The Ladybird,"Lawrence, D. H.",,,,,,1923.0,Book,False,,,,10,10,0,1923;1924;1925;1928;1929;1931;1935;1941,2020-04-30T19:40:18+00:00,lawrence-ladybird,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/lawrence-ladybird/
james-last-valerii-master,"The Last of the Valerii, Master Eustace, The Romance of Certain Old Clothes, and Other Tales","James, Henry",,,,,,1923.0,Book,False,https://archive.org/details/in.ernet.dli.2015.179522/page/n2/mode/2up,,,2,2,0,1936;1923,2020-05-02T19:20:41+00:00,james-last-valerii-master,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/james-last-valerii-master/
bojer-last-vikings,The Last of the Vikings,"Bojer, Johan",,"Muir, Jessie",,,,1923.0,Book,False,https://archive.org/details/dli.ernet.114789,,,1,1,0,1926,2021-07-19T21:51:51+00:00,bojer-last-vikings,,0,https://shakespeareandco.princeton.edu/books/bojer-last-vikings/
powys-left-leg,The Left Leg,"Powys, Theodore Francis",,,,,,1923.0,Book,False,https://archive.org/details/leftlegthe00powyuoft/page/n7/mode/2up,,,3,3,0,1943;1941;1935,2021-07-19T23:44:16+00:00,powys-left-leg,['post1942_events'],[1],https://shakespeareandco.princeton.edu/books/powys-left-leg/
gostling-lure-french-cha,The Lure of French Châteaux,"Gostling, Frances M.",,,,,,1923.0,Book,False,,,,1,1,0,1926,2020-06-28T02:20:13+00:00,gostling-lure-french-cha,,0,https://shakespeareandco.princeton.edu/books/gostling-lure-french-cha/
hoomi-mahatma-letters-p,The Mahatma Letters to A. P. Sinnett,"Hoomi, Koot;Morya","Barker, Alfred Trevor",,,,,1923.0,Book,False,https://archive.org/details/mahatmalettersto00sinnuoft/page/n5/mode/2up,,,2,2,0,1937;1938,2020-06-28T21:37:20+00:00,hoomi-mahatma-letters-p,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/hoomi-mahatma-letters-p/
sanders-man-michigan-western,The Man from Michigan: A Western Story,"Sanders, Charles Wesley",,,,,,1923.0,Book,False,,,,5,4,0,1938;1939,2020-04-30T19:40:19+00:00,sanders-man-michigan-western,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/sanders-man-michigan-western/
ford-marsden-case-romance,The Marsden Case: A Romance,"Ford, Ford Madox",,,,,,1923.0,Book,False,,,,7,7,0,1923;1924;1925;1926;1927,2020-04-30T19:40:18+00:00,ford-marsden-case-romance,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/ford-marsden-case-romance/
ogden-meaning-meaning-study,The Meaning of Meaning: A Study of the Influence of Language upon Thought and of the Science of Symbolism,"Ogden, C. K.;Richards, I. A.",,,,,,1923.0,Book,False,https://archive.org/details/TheMeaningOfMeaningC.K.OgdenAndI.A.Richards/mode/2up,,,5,5,0,1933;1934;1936;1937;1940,2020-04-30T19:40:15+00:00,ogden-meaning-meaning-study,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/ogden-meaning-meaning-study/
masters-nuptial-flight,The Nuptial Flight,"Masters, Edgar Lee",,,,,,1923.0,Book,False,https://archive.org/details/nuptialflight00mast/page/n5/mode/2up,,,3,3,0,1932;1924;1925,2021-11-12T04:07:41.294701+00:00,masters-nuptial-flight,,0,https://shakespeareandco.princeton.edu/books/masters-nuptial-flight/
archer-old-drama-new,The Old Drama and the New,"Archer, William",,,,,,1923.0,Book,False,https://archive.org/details/olddramanewessay00arch/page/n5/mode/2up,,,3,3,0,1928;1923;1926,2021-11-12T03:45:26.679148+00:00,archer-old-drama-new,,0,https://shakespeareandco.princeton.edu/books/archer-old-drama-new/
perry-origin-magic-religion,The Origin of Magic and Religion,"Perry, W. J.",,,,,,1923.0,Book,False,,,,3,3,0,1938;1939;1925;1935,2021-11-11T22:50:03.752470+00:00,perry-origin-magic-religion,"['longterm_borrows', 'overborrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/perry-origin-magic-religion/
drinkwater-outline-literature,The Outline of Literature,,"Drinkwater, John",,,,,1923.0,Book,False,https://archive.org/details/outlineofliterat0001drin/page/n9/mode/2up,,,1,1,0,1936,2021-01-27T21:29:55+00:00,drinkwater-outline-literature,,0,https://shakespeareandco.princeton.edu/books/drinkwater-outline-literature/
gogol-overcoat-stories,The Overcoat and Other Stories,"Gogol, Nikolai",,"Garnett, Constance",,,,1923.0,Book,False,,,,6,6,0,1923;1924;1926;1928;1929;1960;1931,2020-06-15T12:37:25+00:00,gogol-overcoat-stories,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]",https://shakespeareandco.princeton.edu/books/gogol-overcoat-stories/
