,id,type,counts
2716,nichols-star-spangled-manner,overborrows,2
2717,nicoll-history-restoration-drama,overborrows,1
2718,nicolson-curzon-last-phase,overborrows,4
2719,nicolson-helens-tower,overborrows,3
2720,nicolson-peacemaking-1919,overborrows,3
2721,nicolson-people,overborrows,2
2722,nicolson-people-things-wireless,overborrows,2
2723,nicolson-public-faces,overborrows,1
2724,nicolson-public-faces,sunday_shopers,1
2725,nicolson-sweet-waters-novel,overborrows,1
2726,nicolson-sweet-waters-novel,post1942_events,1
2727,nicolson-swinburne,overborrows,2
2728,nicolson-swinburne,sunday_shopers,1
2729,nietzsche-human-human,overborrows,1
2730,nietzsche-nietzsche-wagner-correspondence,overborrows,1
2731,nietzsche-thus-spake-zarathustra,overborrows,1
2732,nietzsche-thus-spake-zarathustra,unknown_borrows,1
2733,nijinsky-nijinsky,overborrows,2
2734,nock-freeman,overborrows,2
2735,nock-freeman,unknown_borrows,1
2736,nogami-japanese-noh-plays,unknown_borrows,1
2737,noguchi-american-diary-japanese,overborrows,1
2738,noguchi-story-yone-noguchi,overborrows,1
2739,noguchi-story-yone-noguchi,unknown_borrows,1
2740,nordhoff-hurricane,overborrows,1
2741,norman-twice-year,overborrows,1
2742,norris-blix-moran-lady,post1942_events,1
2743,norris-blix-moran-lady,unknown_borrows,1
2744,norris-brass-novel-marriage,overborrows,1
2745,norris-little-ships,overborrows,1
2746,norris-mcteague,post1942_events,1
2747,norris-mcteague,unknown_borrows,1
2748,norris-shanghaied,overborrows,1
2749,norris-shanghaied,post1942_events,2
2750,norris-shanghaied,sunday_shopers,1
2751,northern-france,overborrows,1
2752,norton-gorboduc,post1942_events,1
2753,norton-gorboduc,unknown_borrows,1
2754,note-books,overborrows,1
2755,noth-berlin-tenement,overborrows,2
2756,nursery-rhymes,overborrows,1
2757,nursery-rhymes,sunday_shopers,1
2758,obrien-best-british-short-stories,overborrows,1
2759,obrien-best-short-stories-1928,overborrows,2
2760,obrien-best-short-stories-1928,sunday_shopers,1
2761,obrien-best-short-stories-1929,sunday_shopers,1
2762,obrien-best-short-stories-1929-english,overborrows,1
2763,obrien-best-short-stories-1930,overborrows,1
2764,obrien-best-short-stories-1931,sunday_shopers,1
2765,obrien-best-short-stories-1932,overborrows,1
2766,obrien-best-short-stories-1933,overborrows,2
2767,obrien-best-short-stories-1934,overborrows,3
2768,obrien-best-short-stories-1936,unknown_borrows,1
2769,obrien-best-short-stories-1937,overborrows,2
2770,obrien-best-short-stories-1937-english,overborrows,2
2771,obrien-best-short-stories-1937-english,post1942_events,1
2772,obrien-best-short-stories-1938-english,overborrows,6
2773,obrien-swim-two-birds,overborrows,2
2774,obrien-swim-two-birds,sunday_shopers,1
2775,obrien-without-cloak,overborrows,1
2776,ocasey-plough-stars,overborrows,1
2777,ocasey-two-plays,overborrows,2
2778,ocasey-two-plays,post1942_events,1
2779,ocasey-within-gates-play,overborrows,1
2780,oconnor-guests-nation,overborrows,1
2781,oconnor-saint-mary-kate,overborrows,2
2782,odets-paradise-lost-play,overborrows,1
2783,odets-paradise-lost-play,unknown_borrows,1
2784,odets-three-plays,overborrows,1
2785,odonnell-adrigoole,overborrows,1
2786,odonnell-green-margins,overborrows,3
2787,odonnell-green-margins,post1942_events,2
2788,ofaolain-bird-alone,overborrows,4
2789,ofaolain-bird-alone,post1942_events,1
2790,ofaolain-constance-markievicz-average,overborrows,1
2791,ofaolain-life-story-eamon,unknown_borrows,1
2792,ofaolain-midsummer-night-madness,overborrows,1
2793,ofaolain-nest-simple-folk,overborrows,3
2794,ofaolain-nest-simple-folk,sunday_shopers,1
2795,ofaolain-purse-coppers-short,overborrows,2
2796,oflaherty-assassin,overborrows,1
2797,oflaherty-hollywood-cemetery,overborrows,1
2798,oflaherty-informer,overborrows,1
2799,oflaherty-martyr,overborrows,3
2800,oflaherty-puritan,overborrows,1
2801,oflaherty-shame-devil,overborrows,2
2802,oflaherty-two-years,overborrows,2
2803,oflaherty-went-russia,overborrows,1
2804,ogden-meaning-meaning-study,overborrows,1
2805,ogrady-coming-cuculain,overborrows,1
2806,ogrady-triumph-passing-cuculain,overborrows,1
2807,ohara-appointment-samarra,overborrows,2
2808,ohara-butterfield-8,overborrows,3
2809,ohara-hope-heaven-stories,overborrows,3
2810,ohara-ten-north-frederick,post1942_events,1
2811,ohara-ten-north-frederick,unknown_borrows,1
2812,ohiggins-detective-duff-unravels,overborrows,1
2813,oil,overborrows,3
2814,oldfield-christina,overborrows,1
2815,oldfield-hudson-rejoins-herd,sunday_shopers,1
2816,oldfield-ivor-trent,overborrows,2
2817,olivier-dwarfs-blood,overborrows,1
2818,omalley-peking-picnic,overborrows,3
2819,oneill-ah-wilderness,overborrows,1
2820,oneill-beyond-horizon,overborrows,1
2821,oneill-desire-elms-play,overborrows,1
2822,oneill-emperor-jones,overborrows,2
2823,oneill-emperor-jones,unknown_borrows,1
2824,oneill-great-god-brown,post1942_events,1
2825,oneill-great-god-brown,sunday_shopers,1
2826,oneill-hairy-ape,overborrows,1
2827,oneill-land-england,overborrows,1
2828,oneill-lazarus-laughed,overborrows,1
2829,oneill-marco-millions-play,overborrows,1
2830,oneill-moon-caribbees-six,overborrows,2
2831,oneill-moon-caribbees-six,post1942_events,1
2832,oneill-mourning-becomes-electra,overborrows,4
2833,oneill-strange-interlude,overborrows,3
2834,oppenheim-amazing-quest-mr,unknown_borrows,1
2835,oppenheim-murder-monte-carlo,unknown_borrows,1
2836,oppenheim-ostrekoff-jewels,sunday_shopers,1
2837,oppenheim-spymaster,overborrows,2
2838,oppenheim-strange-case-mr,overborrows,1
2839,orage-readers-writers,overborrows,1
2840,orage-selected-essays-critical,overborrows,1
2841,orczy-pimpernel-rosemary,overborrows,1
2842,orczy-way-scarlet-pimpernel,unknown_borrows,1
2843,oriordan-adam-caroline,overborrows,1
2844,oriordan-adam-caroline,unknown_borrows,1
2845,oriordan-london-story-adam,overborrows,1
2846,oriordan-young-lady-dazincourt,overborrows,2
2847,orpen-outline-art,overborrows,1
2848,orwell-burmese-days,overborrows,7
2849,orwell-clergymans-daughter,post1942_events,1
2850,orwell-coming-air,post1942_events,1
2851,orwell-keep-aspidistra-flying,overborrows,5
2852,orwell-keep-aspidistra-flying,post1942_events,2
2853,orwell-keep-aspidistra-flying,unknown_borrows,1
2854,osborn-freud-marx-dialectical,overborrows,1
2855,osborne-letters-dorothy-osborne,overborrows,1
2856,osborne-letters-dorothy-osborne,post1942_events,1
2857,osborne-look-back-anger,post1942_events,1
2858,osborne-look-back-anger,unknown_borrows,1
2859,oscar-wilde,overborrows,3
2860,osullivan-dublin-magazine,overborrows,3
2861,osullivan-dublin-magazine,unknown_borrows,1
2862,osullivan-twenty-years-growing,overborrows,2
2863,ouspensky-tertium-organum-third,overborrows,1
2864,overbury-overburian-characters-added,overborrows,1
2865,overbury-overburian-characters-added,sunday_shopers,1
2866,overton-winter-comes-main,overborrows,1
2867,owen-poems-wilfred-owen,overborrows,1
2868,p-barnum,unknown_borrows,1
2869,packard-pawned,post1942_events,1
2870,packard-pawned,unknown_borrows,1
2871,padelford-early-sixteenth-century,overborrows,1
2872,page-fast-company,overborrows,3
2873,page-tree-liberty,overborrows,3
2874,page-tree-liberty,post1942_events,1
2875,pain-stories-grey,overborrows,1
2876,paine-common-sense,overborrows,1
2877,palmer-murdered-one-one,overborrows,1
2878,palmer-norwich-victims,overborrows,3
2879,palmer-puzzle-blue-banderilla,overborrows,1
2880,paltock-life-adventures-peter,post1942_events,1
2881,paris,overborrows,2
2882,paris-james-joyce,post1942_events,1
2883,parker-pleasures,overborrows,6
2884,parrish-morrow-morning,overborrows,1
2885,parrish-perennial-bachelor,overborrows,1
2886,parry-bloody-assize,overborrows,1
2887,passion-crime-etc,overborrows,1
2888,pater-greek-studies-series,overborrows,1
2889,pater-marius-epicurean,overborrows,1
2890,pater-marius-epicurean,unknown_borrows,1
2891,paterson-george-eliots-family,overborrows,2
2892,patmore-patmores-poems,overborrows,2
2893,paul-bunyan,overborrows,1
2894,paul-elliot-life-death-spanish,overborrows,3
2895,paul-elliot-life-death-spanish,sunday_shopers,1
2896,paul-elliot-life-death-spanish,unknown_borrows,1
2897,paul-elliot-stars-stripes-forever,unknown_borrows,1
2898,paul-gaugin,overborrows,1
2899,pavlov-conditioned-reflexes-investigation,overborrows,1
2900,peace-making,overborrows,1
2901,peacock-english-prose-volume,overborrows,1
2902,peacock-english-verse,overborrows,1
2903,peacocks-novels,overborrows,1
2904,pepys-diary-samuel-pepys,overborrows,5
2905,perry-gladly-teach-reminiscences,overborrows,1
2906,perry-growth-civilization,overborrows,1
2907,perry-origin-magic-religion,longterm_borrows,1
2908,perry-origin-magic-religion,overborrows,1
2909,peter-great,unknown_borrows,1
2910,peterkin-bright-skin,unknown_borrows,1
2911,petronius-petronius-seneca-apocolocyntosis,overborrows,1
2912,phare-poetry-gerard-manley,overborrows,1
2913,phelps-william-lyon-phelps,overborrows,5
2914,phelps-william-lyon-phelps,sunday_shopers,1
2915,phillpotts-old-delabole,overborrows,1
2916,phillpotts-tryphena,overborrows,1
2917,phillpotts-tryphena,sunday_shopers,1
2918,pilkington-memoirs-mrs-laetitia,overborrows,1
2919,pilkington-memoirs-mrs-laetitia,unknown_borrows,1
2920,pirandello-shoot-notebooks-serafino,overborrows,1
2921,plato-phaedrus,overborrows,1
2922,plays,overborrows,1
2923,plays-1932,overborrows,1
2924,plomer-case-altered,overborrows,3
2925,plomer-case-altered,unknown_borrows,2
2926,plotinus,overborrows,1
2927,poe-criticisms,post1942_events,1
2928,poe-criticisms,sunday_shopers,1
2929,poe-poems-essays-edgar,overborrows,2
2930,poe-tales-mystery-imagination,overborrows,2
2931,poe-works-edgar-allan,overborrows,2
2932,poems-2,overborrows,2
2933,poets,overborrows,1
2934,poets,sunday_shopers,1
2935,polo-travels-marco-polo,overborrows,1
2936,ponsonby-english-diaries,overborrows,2
2937,ponsonby-scottish-irish-diaries,overborrows,1
2938,pope-essay-criticism,overborrows,1
2939,pope-poetical-works-alexander,overborrows,1
2940,pope-rape-lock,sunday_shopers,1
2941,popkin-death-wears-white,overborrows,3
2942,porter-day,post1942_events,1
2943,porter-flowering-judas-stories,overborrows,9
2944,porter-flowering-judas-stories,post1942_events,1
2945,porter-flowering-judas-stories,unknown_borrows,1
2946,porter-pale-horse-pale,overborrows,4
2947,pound-abc-reading,overborrows,1
2948,pound-abc-reading,unknown_borrows,1
2949,pound-active-anthology,overborrows,1
2950,pound-draft-xxx-cantos,overborrows,4
2951,pound-eleven-new-cantos,overborrows,3
2952,pound-instigations-ezra-pound,overborrows,1
2953,pound-instigations-ezra-pound,post1942_events,1
2954,pound-lustra,overborrows,1
2955,pound-make-new,overborrows,1
2956,pound-make-new,post1942_events,1
2957,pound-pavannes-divisions,overborrows,1
2958,pound-pavannes-divisions,post1942_events,1
2959,pound-pavannes-divisions,sunday_shopers,1
2960,pound-pavannes-divisions,unknown_borrows,1
2961,pound-personae,overborrows,1
2962,pound-poems-1918-21,overborrows,1
2963,pound-polite-essays,overborrows,1
2964,pound-polite-essays,post1942_events,1
2965,pound-read,overborrows,1
2966,pound-selected-poems,overborrows,2
2967,power-medieval-people,overborrows,1
2968,powys,post1942_events,1
2969,powys-art-happiness,overborrows,2
2970,powys-black-bryony,overborrows,2
2971,powys-captain-patch,overborrows,1
2972,powys-defense-sensuality,overborrows,1
2973,powys-dorothy-richardson,overborrows,5
2974,powys-dorothy-richardson,unknown_borrows,1
2975,powys-jobber-skald,overborrows,1
2976,powys-left-leg,post1942_events,1
2977,powys-maiden-castle,overborrows,1
2978,powys-mr-taskers-gods,overborrows,2
2979,powys-mr-taskers-gods,unknown_borrows,1
2980,powys-rabelais-life,unknown_borrows,1
2981,powys-unclay,overborrows,1
2982,powys-unclay,unknown_borrows,1
2983,powys-white-paternoster-stories,overborrows,1
2984,powys-wolf-solent,overborrows,1
2985,prescott-history-conquest-mexico,overborrows,2
2986,prevost-navire-dargent,overborrows,1
2987,prevost-navire-dargent,unknown_borrows,1
2988,priestley-doomsday-men,overborrows,1
2989,priestley-english-journey,post1942_events,1
2990,priestley-good-companions,overborrows,3
2991,priestley-laburnum-grove,overborrows,2
2992,priestley-laburnum-grove,post1942_events,1
2993,priestley-let-people-sing,overborrows,4
2994,priestley-walk-city-lovers,overborrows,1
2995,priestley-wonder-hero,overborrows,1
2996,prince-charlie,overborrows,1
2997,prokosch-asiatics,overborrows,3
2998,prokosch-night-poor,overborrows,3
2999,prokosch-seven-fled,overborrows,3
3000,pronunciation-english,overborrows,1
3001,propper-case-cheating-bride,overborrows,4
3002,propper-case-cheating-bride,post1942_events,1
3003,propper-case-cheating-bride,unknown_borrows,1
3004,propper-divorce-court-murder,overborrows,3
3005,prose-dramas,overborrows,1
3006,proust-guermantes-way,overborrows,3
3007,proust-swanns-way,overborrows,3
3008,proust-swanns-way,sunday_shopers,1
3009,proust-within-budding-grove,overborrows,3
3010,provincetown-greenwich-plays,overborrows,1
3011,publishers-weekly,post1942_events,1
3012,publishers-weekly,unknown_borrows,1
3013,pudney-uncle-arthur-stories,post1942_events,1
3014,punshon-death-comes-cambers,overborrows,2
3015,purohit-indian-monk-life,overborrows,1
3016,purohit-indian-monk-life,post1942_events,1
3017,purohit-indian-monk-life,sunday_shopers,1
3018,putnam-european-caravan,overborrows,1
3019,queen-door-problem-deduction,overborrows,4
3020,queen-dragons-teeth,overborrows,3
3021,queen-ellery-queen,overborrows,1
3022,queen-four-hearts,overborrows,2
3023,queen-french-powder-mystery,overborrows,3
3024,queen-greek-coffin-mystery,overborrows,1
3025,queen-roman-hat-mystery,overborrows,2
3026,queen-siamese-twin-mystery,overborrows,3
3027,queen-spanish-cape-mystery,overborrows,6
3028,queen-victoria,overborrows,1
3029,queen-victoria,unknown_borrows,1
3030,quennell-byron-years-fame,overborrows,1
3031,quennell-superficial-journey-tokyo,overborrows,1
3032,quigley-land-rhone,unknown_borrows,1
3033,quiller-couch-oxford-book-english,overborrows,2
3034,quiller-couch-oxford-book-victorian,overborrows,1
3035,quinn-american-fiction-historical,overborrows,1
3036,radcliffe-mysteries-udolpho,overborrows,1
3037,raleigh-authors-collection-literary,overborrows,1
3038,raleigh-letters-sir-walter,overborrows,1
3039,ranga-iyer-father-india-reply,overborrows,1
3040,rank-art-artist-creative,overborrows,1
3041,ransom-chills-fever-poems,overborrows,1
3042,ransom-god-without-thunder,overborrows,1
3043,ransom-poems,overborrows,1
3044,ransom-worlds-body,overborrows,1
3045,ransome-oscar-wilde-critical,unknown_borrows,1
3046,rawlings-golden-apples,overborrows,1
3047,rawlings-golden-apples,post1942_events,1
3048,rawlings-yearling,overborrows,4
3049,rawlings-yearling,post1942_events,3
3050,rawlings-yearling,sunday_shopers,3
3051,read-art-now-introduction,overborrows,2
3052,read-english-vision-anthology,overborrows,1
3053,read-english-vision-anthology,post1942_events,1
3054,read-english-vision-anthology,unknown_borrows,1
3055,read-innocent-eye,overborrows,1
3056,read-phases-english-poetry,overborrows,3
3057,read-reason-romanticism-essays,overborrows,1
3058,read-surrealism,overborrows,1
3059,reade-martyrdom-man,sunday_shopers,1
3060,reade-martyrdom-man,unknown_borrows,1
3061,reade-put-place,overborrows,1
3062,recollections-dante-gabriel,longterm_borrows,1
3063,reed-insanity-fair-european,overborrows,1
3064,reid-mackerel-sky,overborrows,1
3065,reilly-dead-man-control,overborrows,4
3066,reilly-dead-man-control,sunday_shopers,1
3067,relativity-gravitation,overborrows,1
3068,renaissance-2,overborrows,1
3069,renier-english-human,overborrows,1
3070,renn-death-without-battle,overborrows,1
3071,renwick-beginnings-english-literature,unknown_borrows,1
3072,reutlinger-baigneuses-mer,unknown_borrows,1
3073,reynard-narrow-land-folk,overborrows,1
3074,rhys-prelude-poetry,overborrows,1
3075,rhys-rabindranath-tagore-biographical,overborrows,2
3076,rhys-shorter-novels-eighteenth,overborrows,1
3077,rice-imperial-city,overborrows,1
3078,richard-jeffries,overborrows,4
3079,richardson,overborrows,1
3080,richardson-backwater-pilgrimage-2,overborrows,13
3081,richardson-backwater-pilgrimage-2,sunday_shopers,1
3082,richardson-clarissa-history-young,overborrows,5
3083,richardson-clear-horizon-pilgrimage,overborrows,3
3084,richardson-clear-horizon-pilgrimage,unknown_borrows,1
3085,richardson-dawns-left-hand,overborrows,5
3086,richardson-dawns-left-hand,unknown_borrows,1
3087,richardson-deadlock-pilgrimage-6,overborrows,7
3088,richardson-dimple-hill-pilgrimage,overborrows,1
3089,richardson-honeycomb-pilgrimage-3,overborrows,14
3090,richardson-honeycomb-pilgrimage-3,post1942_events,1
3091,richardson-honeycomb-pilgrimage-3,unknown_borrows,1
3092,richardson-interim-pilgrimage-5,overborrows,7
3093,richardson-interim-pilgrimage-5,post1942_events,1
3094,richardson-interim-pilgrimage-5,unknown_borrows,1
3095,richardson-oberland-pilgrimage-9,overborrows,4
3096,richardson-pamela,overborrows,1
3097,richardson-pointed-roofs,overborrows,21
3098,richardson-pointed-roofs,post1942_events,1
3099,richardson-pointed-roofs,sunday_shopers,1
3100,richardson-revolving-lights-pilgrimage,overborrows,6
3101,richardson-trap-pilgrimage-8,overborrows,4
3102,richardson-trap-pilgrimage-8,post1942_events,1
3103,richardson-tunnel-pilgrimage-4,overborrows,11
3104,richardson-tunnel-pilgrimage-4,post1942_events,1
3105,richardson-tunnel-pilgrimage-4,unknown_borrows,1
3106,richardson-young-cosima,overborrows,1
3107,richmond-times-literary-supplement,overborrows,9
3108,richmond-times-literary-supplement,unknown_borrows,1
